Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5)
3.0818582317732345e-18,0.2052423261503529,3.76,0.0,0.5271080673158786,0.9999999999999956,4.120600433921529e-71,3.0382551457680285e-47,4.516937269954191e-15,1.1729248772929227e-13,4.516937262779789e-15,1.1729248772929207e-13,1.4657850085600647e-29,1.8086942318784398e-28,7.174401575198455e-24
6.166394011966776e-18,0.20524232615035745,3.76,0.0,0.5271080673157567,0.999999999999991,1.320788249258836e-69,2.43348444449759e-46,9.037798898959785e-15,2.346868803132111e-13,9.037798884602119e-15,2.3468688031321033e-13,5.866960042595556e-29,7.239490514477553e-28,1.4357667240080584e-23
1.2335465572353858e-17,0.20524232615036658,3.76,0.0,0.5271080673155129,0.999999999999982,4.231107548541974e-68,1.9484401079819783e-45,1.807952215696631e-14,4.694756654809075e-13,1.807952212823421e-14,4.694756654809042e-13,2.3475482738925883e-28,2.896739188105974e-27,2.8732094696798737e-23
2.467360869312802e-17,0.20524232615038482,3.76,0.0,0.5271080673150252,0.9999999999999639,1.3553722069877687e-66,1.5602131070397557e-44,3.616296867296069e-14,9.390532358157354e-13,3.616296861544815e-14,9.390532358157227e-13,9.391722126624126e-28,1.1588842955753348e-26,5.751253411805053e-23
4.934989493467635e-17,0.20524232615042126,3.76,0.0,0.5271080673140499,0.9999999999999277,4.343836989161309e-65,1.2500347585546227e-43,7.232986170487481e-14,1.8782083764831314e-12,7.232986158967507e-14,1.878208376483081e-12,3.7569949183242925e-27,4.6359144258590626e-26,1.151997509918149e-22
9.870246741777302e-17,0.20524232615049415,3.76,0.0,0.5271080673120992,0.9999999999998553,1.3938926626779443e-63,1.0028212724980336e-42,1.4466364776840443e-13,3.756518657808883e-12,1.446636475373249e-13,3.756518657808683e-12,1.5028593747945368e-26,1.8544412025618562e-25,2.310795368643783e-22
1.9740761238396632e-16,0.20524232615064003,3.76,0.0,0.5271080673081979,0.9999999999997107,4.484569623210956e-62,8.066508092417347e-42,2.893312198942692e-13,7.513139220424223e-12,2.8933121942940865e-13,7.513139220423422e-12,6.011561850305626e-26,7.4179155239306025e-25,4.648605171095744e-22
3.9481790231635294e-16,0.20524232615093166,3.76,0.0,0.5271080673003954,0.9999999999994214,1.450395173366134e-60,6.523204107817233e-41,5.786663641412211e-13,1.5026380345510275e-11,5.786663632007128e-13,1.5026380345507067e-11,2.404650837781786e-25,2.967196229825586e-24,9.405081115996927e-22
7.896384821811263e-16,0.20524232615151503,3.76,0.0,0.5271080672847902,0.9999999999988427,4.7392358841945065e-59,5.330438287886773e-40,1.157336652616013e-12,3.00528625951038e-11,1.1573366506918672e-12,3.0052862595090974e-11,9.618665364392596e-25,1.1868843978062194e-23,1.9241458365744263e-21
1.5792796419106727e-15,0.20524232615268162,3.76,0.0,0.52710806725358,0.9999999999976854,1.5792316626626824e-57,4.443302147398615e-39,2.3146772294891536e-12,6.010582709197664e-11,2.314677225468362e-12,6.010582709192533e-11,3.847486402611926e-24,4.7475486173916043e-23,4.020791430466601e-21
3.1585619613697657e-15,0.2052423261550149,3.76,0.0,0.5271080671911593,0.9999999999953707,5.454628116279898e-56,3.840944750774301e-38,4.629358382929655e-12,1.2021175607646543e-10,4.629358374198093e-12,1.202117560762601e-10,1.5390048957573006e-23,1.8990210237034483e-22,8.731563193739575e-21
6.3171266002879516e-15,0.20524232615968144,3.76,0.0,0.5271080670663181,0.9999999999907413,2.002170025299941e-54,3.5308328947629284e-37,9.258720688587545e-12,2.404236140084154e-10,9.258720668364515e-12,2.4042361400759415e-10,6.156090519097207e-23,7.596082220403716e-22,2.0223029019982297e-20
1.2634255878124325e-14,0.20524232616901458,3.76,0.0,0.5271080668166357,0.9999999999814826,8.049743420943168e-53,3.5575865611048645e-36,1.8517445295010863e-11,4.808473297242047e-10,1.8517445243525213e-11,4.8084732972092e-10,2.462490608046522e-22,3.038428490966518e-21,5.1485649853193223e-20
2.5268514433797072e-14,0.20524232618768082,3.76,0.0,0.5271080663172708,0.9999999999629652,3.627307794419256e-51,4.018740392943492e-35,3.7034894488287683e-11,9.616947605633414e-10,3.7034894341158024e-11,9.616947605502026e-10,9.850392936651492e-22,1.2153672991160696e-20,1.4712964809802391e-19
5.053703154514256e-14,0.20524232622501315,3.76,0.0,0.527108065318541,0.9999999999259302,1.833627746677884e-49,5.091265621645478e-34,7.4069792796562e-11,1.9233896198718473e-09,7.406979232566932e-11,1.9233896198192915e-09,3.940500635432606e-21,4.8614352595747657e-20,4.708926697453763e-19
1.0107406576783355e-13,0.205242326299678,3.76,0.0,0.5271080633210815,0.9999999998518605,1.017409942494824e-47,7.075049513547021e-33,1.4813958909999335e-10,3.8467793290097845e-09,1.4813958745167452e-10,3.846779328799565e-09,1.576474829365059e-20,1.9445467230597867e-19,1.6483188044232885e-18
2.021481342132155e-13,0.20524232644900767,3.76,0.0,0.5271080593261624,0.9999999997037209,6.011865547133453e-46,1.046329850754977e-31,2.962791804543869e-10,7.693558709369368e-09,2.9627917433161545e-10,7.69355870852849e-09,6.308095454300803e-20,7.777967391345593e-19,6.1227713653314675e-18
4.042962711039794e-13,0.20524232674766688,3.76,0.0,0.5271080513363248,0.9999999994074417,3.6877350865987257e-44,1.6055852209192893e-30,5.925583581532971e-10,1.5387117318423374e-08,5.9255833460322e-10,1.5387117315059862e-08,2.524994873714866e-19,3.111011277330767e-18,2.3550077061513275e-17
6.064444079947433e-13,0.2052423270463262,3.76,0.0,0.5271080433464871,0.9999999991111627,2.08967707310123e-43,6.0634608130606596e-30,8.8883753084233e-10,2.3080675775812202e-08,8.888374813865472e-10,2.308067576866474e-08,5.36819405370648e-19,6.6106409256252025e-18,4.9455782740777415e-17
1e-12,0.2052423276436447,3.76,0.0,0.5271080277913344,0.9999999985343465,5.612973983148973e-42,4.7997416793072846e-29,1.4656537363072262e-09,3.8059012358669405e-08,1.4656536034038386e-09,3.805901233924386e-08,1.4607707909170894e-18,1.7964768502374874e-17,1.329033876105444e-16
1.0107406817762712e-12,0.2052423276436447,3.76,0.0,0.5271080273668125,0.9999999985186044,5.760456862073439e-42,4.914185302000229e-29,1.4813958561808832e-09,3.8467792083929163e-08,1.4813957210000939e-09,3.846779206416854e-08,1.48598671469125e-18,1.8274638502004875e-17,1.3518078929687646e-16
1.4150369555577991e-12,0.20524232824096322,3.76,0.0,0.5271080113871386,0.9999999979260462,2.783368501271297e-41,1.5850440143167851e-28,2.07395416147992e-09,5.385490778538539e-08,2.0739539066605342e-09,5.385490774796634e-08,2.8166032425972072e-18,3.4602452376113425e-17,2.5481938632027245e-16
1.819333229339327e-12,0.2052423288382817,3.76,0.0,0.5271079954074651,0.999999997333488,9.543392887482892e-41,3.8410469983709197e-28,2.6665124467394365e-09,6.924202288018085e-08,2.6665120383678673e-09,6.924202282005809e-08,4.529590547675358e-18,5.559316075256535e-17,4.0837156908068313e-16
2.6279257769023826e-12,0.20524233003291859,3.76,0.0,0.5271079634481199,0.9999999961483719,6.4840729445109175e-40,1.374070189009507e-27,3.851628970226926e-09,1.0001625164597591e-07,3.851628175157896e-09,1.0001625152860483e-07,8.855823940293581e-18,1.0851524667682541e-16,7.950690293253703e-16
3.4365183244654384e-12,0.2052423312275554,3.76,0.0,0.5271079314887769,0.9999999949632558,2.3653913294817892e-39,3.5016424864206235e-27,5.036745420021908e-09,1.3079047818086253e-07,5.036744113543108e-09,1.3079047798768995e-07,1.4595823820341682e-17,1.785768039506767e-16,1.306478800575266e-15
5.05370341959155e-12,0.2052423336168287,3.76,0.0,0.5271078675700984,0.9999999925930244,2.749001285851189e-38,1.61779256327414e-26,7.40697807763128e-09,1.9233892392511096e-07,7.4069753388214954e-09,1.9233892351941288e-07,3.075624761468893e-17,3.7494183257729866e-16,2.7388097844288766e-15
6.6708885147176615e-12,0.20524233600610173,3.76,0.0,0.5271078036514302,0.9999999902227937,1.257279024243215e-37,4.683381444421215e-26,9.777210416260941e-09,2.538873600128293e-07,9.77720570530118e-09,2.538873593142977e-07,5.312497943525489e-17,6.454065493401687e-16,4.710959761936409e-15
9.905258704969885e-12,0.20524234078464668,3.76,0.0,0.5271076758141233,0.9999999854823347,1.539861260784345e-36,2.325370611273429e-25,1.4517674132171299e-08,3.7698420308520456e-07,1.4517663849995493e-08,3.769842015589723e-07,1.16874585065367e-16,1.4093576623904232e-15,1.0282175809361713e-14
1e-11,0.20524235034173213,3.76,0.0,0.5271076720695087,0.9999999853434771,1.7495101224570328e-36,2.441842524186736e-25,1.465653195689646e-08,3.8058995992449353e-07,1.4656521478819016e-08,3.805899583691501e-07,1.1913394896315094e-16,1.436209466168725e-15,1.0478077443433284e-14
1.637399908547433e-11,0.20524235034173213,3.76,0.0,0.5271074201396301,0.9999999760014262,3.784587312245315e-35,1.8392772875915694e-24,2.3998597717607927e-08,6.231777727879768e-07,2.3998569783687754e-08,6.231777686379617e-07,3.2238518248316924e-16,3.8276299331252005e-15,2.7933920169356905e-14
2.931147984648322e-11,0.20524236945588606,3.76,0.0,0.5271069087911248,0.9999999570396466,1.4424059667042215e-33,1.9963384048452398e-23,4.296042949873925e-08,1.1155644462997859e-06,4.296034021716225e-08,1.1155644330276417e-06,1.061182874834377e-15,1.2210961037907903e-14,8.928157696887959e-14
5.5186441368501e-11,0.2052424076841248,3.76,0.0,0.5271058860960394,0.9999999191162378,7.024399919039678e-32,2.6012529614287697e-22,8.08840314996923e-08,2.1003359296894736e-06,8.088371534374685e-08,2.1003358826744017e-06,3.97366336658209e-15,4.304140866341358e-14,3.1615594518296896e-13
8.106140289051879e-11,0.20524244591227167,3.76,0.0,0.5271048634035209,0.9999998811930292,4.736779129206595e-31,1.0837926315540608e-21,1.188075514172596e-07,3.0851049281998316e-06,1.1880686948082825e-07,3.085104826776748e-06,8.959488935904873e-15,9.246359438214818e-14,6.819364302975313e-13
9.999999999999999e-11,0.2052424841403267,3.76,0.0,0.5271041148683219,0.9999998534361152,1.4994192261085584e-30,2.4205349934050495e-21,1.4656476828799035e-07,3.8058829104226905e-06,1.4656373058509506e-07,3.8058827560788422e-06,1.4063526725580924e-14,1.4028032165307156e-13,1.0377028929077021e-12
1.0693636441253657e-10,0.2052424841403267,3.76,0.0,0.5271038407135695,0.999999843270021,2.0295742929732354e-30,3.0653192596331913e-21,1.567309892499293e-07,4.06987144180681e-06,1.5672980262721924e-07,4.069871265310564e-06,1.624055356775279e-14,1.6025569235357726e-13,1.186622707040627e-12
1.3281132593455436e-10,0.20524252236828988,3.76,0.0,0.5271028180261851,0.9999998053472131,6.686031244536003e-30,6.995647100079096e-21,1.9465434499649238e-07,5.054635470496262e-06,1.946525147826454e-07,5.054635198261721e-06,2.6043614874270874e-14,2.4619092630421983e-13,1.830213840029887e-12
1.8456124897858993e-10,0.20524259882394055,3.76,0.0,0.5271007726591174,0.9999997295021983,4.4982776358906805e-29,2.48233976418109e-20,2.7050081022734345e-07,7.024156073086107e-06,2.7049727612100576e-07,7.02415554737978e-06,5.4041496068857275e-14,4.716648315710509e-13,3.534106312913313e-12
2.3631117202262547e-10,0.2052426752792238,3.76,0.0,0.5270987273023177,0.9999996536579847,1.774497918012132e-28,6.464551530881108e-20,3.463469471012415e-07,8.993666735889982e-06,3.4634115349673704e-07,8.993665874051971e-06,9.472426761894607e-14,7.671137420573975e-13,5.7936044398343994e-12
2.8806109506666104e-10,0.2052427517341395,3.76,0.0,0.5270966819557861,0.9999995778145726,5.412473699393614e-28,1.4026362136128967e-19,4.221927556092995e-07,1.0963167458828442e-05,4.221841469110772e-07,1.0963166178199344e-05,1.4991355461066098e-13,1.1307155424349114e-12,8.608698082116768e-12
3.5523274065919804e-10,0.2052428509724346,3.76,0.0,0.5270940271016002,0.9999994793706588,1.92753001775227e-27,3.235886275878208e-19,5.206404850932547e-07,1.3519573915203226e-05,5.206273937857576e-07,1.3519571967703059e-05,2.459957660150886e-13,1.7015043980154862e-12,1.3091307173503344e-11
4.22404386251735e-10,0.20524295021011055,3.76,0.0,0.5270913722647148,0.999999380928095,5.611901682816791e-27,6.482600120540844e-19,6.190876613082052e-07,1.6075963624447483e-05,6.190691513538634e-07,1.60759608708123e-05,3.7298729220400187e-13,2.3806478847078284e-12,1.850995369359724e-11
4.895760318442719e-10,0.20524304944716737,3.76,0.0,0.52708871744513,0.9999992824868815,1.3625854203695888e-26,1.1706515596609928e-18,7.175342842356157e-07,1.8632336586400923e-05,7.175094196186828e-07,1.8632332887367882e-05,5.343952278376317e-13,3.164637807716758e-12,2.4864615762391533e-11
5.567476774368089e-10,0.20524314868360494,3.76,0.0,0.527086062642846,0.9999991840470179,2.9317866359599936e-26,1.9573218773017473e-18,8.159803538570769e-07,2.1188692800903012e-05,8.159481985832961e-07,2.1188688017210347e-05,7.335707656876227e-13,4.0501219012756006e-12,3.215527182366755e-11
6.239193230293458e-10,0.20524324791942322,3.76,0.0,0.5270834078578627,0.9999990856085044,5.759994497300156e-26,3.084477105924733e-18,9.144258701540669e-07,2.3745032267792995e-05,9.143854882508999e-07,2.3745026260180015e-05,9.737839204736117e-13,5.033829060181903e-12,4.0381900082881e-11
6.910909686218828e-10,0.20524334715462247,3.76,0.0,0.5270807530901807,0.9999989871713408,1.0497625384195042e-25,4.635927026980974e-18,1.0128708331081124e-06,2.6301354986910084e-05,1.0128212886246186e-06,2.6301347616117184e-05,1.2582080853592245e-12,6.11258481021016e-12,4.954447885807932e-11
8.254342598069568e-10,0.20524354562316313,3.76,0.0,0.5270754436067205,0.9999987903010639,3.0134777547305557e-25,9.415257037887038e-18,1.2097590989133492e-06,3.141395018118219e-05,1.20968842150301e-06,3.1413939666255e-05,1.971697610291204e-12,8.543229574567948e-12,7.06774009241557e-11
9.463432218735233e-10,0.20524372424273193,3.76,0.0,0.5270706651307782,0.9999986131224317,6.796030342413036e-25,1.6248001828183257e-17,1.386956645519673e-06,3.601522857703031e-05,1.3868637477399173e-06,3.6015214756125304e-05,2.794440502295232e-12,1.1026464505593243e-11,9.289776350760836e-11
9.999999999999999e-10,0.20524388499862842,3.76,0.0,0.5270685445646293,0.9999985344957942,9.43892429847607e-25,2.025103702349949e-17,1.4655925036560471e-06,3.805715886777275e-05,1.4654887735760252e-06,3.8057143435205186e-05,3.2187278124526656e-12,1.2213839746390483e-11,1.0373005977145797e-10
1.0551612877334332e-09,0.20524388499862842,3.76,0.0,0.5270663645503597,0.9999984536654025,1.2989719587893265e-24,2.509523090839048e-17,1.5464329043519325e-06,4.015633273650151e-05,1.54631741575232e-06,4.0156315554453735e-05,3.69481295773782e-12,1.3487234807230098e-11,1.1548857451768532e-10
1.163979353593343e-09,0.20524404575289976,3.76,0.0,0.5270620640153494,0.9999982942119164,2.333921201416278e-24,3.7146538871865554e-17,1.7059077106793815e-06,4.429739294040819e-05,1.7057671753146053e-06,4.429737203176303e-05,4.7579876744070325e-12,1.615065747650033e-11,1.4053532762999118e-10
1.272797419453253e-09,0.20524420650554584,3.76,0.0,0.5270577635257482,0.9999981347619731,3.9824953209199235e-24,5.3095987841303e-17,1.8653810644233887e-06,4.84384091880669e-05,1.8652130264400474e-06,4.8438384187374343e-05,5.994281686899252e-12,1.9006410865642032e-11,1.6803793024594626e-10
1.3816154853131628e-09,0.20524436725656675,3.76,0.0,0.5270534630815562,0.999997975315573,6.5067937043167854e-24,7.370542142589164e-17,2.0248529655053338e-06,5.257938147879429e-05,2.024654969141882e-06,5.2579352020608924e-05,7.413466713099797e-12,2.204471864505303e-11,1.979962897466597e-10
1.4904335511730727e-09,0.20524452800596238,3.76,0.0,0.5270491626827747,0.9999978158727157,1.0244763958528047e-23,9.98042218736306e-17,2.184323413846613e-06,5.6720309811907e-05,2.1840930034333002e-06,5.6720275530788024e-05,9.024795410078642e-12,2.525632354866052e-11,2.3041031350902289e-10
1.5992516170329826e-09,0.2052446887537327,3.76,0.0,0.5270448623294045,0.9999976564334014,1.5624620891187396e-23,1.3228987079554127e-16,2.3437924093686264e-06,6.086119418672173e-05,2.3435271293274597e-06,6.086115471723299e-05,1.0837029546825847e-11,2.8632459198864973e-11,2.6527990887686885e-10
1.8168877487528023e-09,0.20524501024439734,3.76,0.0,0.5270362617589002,0.9999973375654017,3.3557643651766196e-23,2.2035088553173925e-16,2.6627260416404995e-06,6.914283105872444e-05,2.6623836559764776e-06,6.914278011620599e-05,1.5096947434375252e-11,3.584557101421432e-11,3.4238544367149316e-10
2.034523880472622e-09,0.20524533172856038,3.76,0.0,0.5270276613700497,0.9999970187115738,6.610737827225815e-23,3.464277984346427e-16,2.9816538616922563e-06,7.742429208933722e-05,2.9812245491936202e-06,7.742422821209962e-05,2.0254435791035675e-11,4.3622801812726363e-11,4.293121522091968e-10
2.252160012192442e-09,0.20524565320622168,3.76,0.0,0.5270190611628587,0.9999966998719174,1.2157970815119926e-22,5.201501905385198e-16,3.300575868895221e-06,8.570557727309594e-05,3.3000498090831828e-06,8.570549899948661e-05,2.6364430196409585e-11,5.1909179144318114e-11,5.260592918894046e-10
2.4697961439122616e-09,0.20524597467738098,3.76,0.0,0.5270104611373335,0.9999963810464326,2.1141029777238156e-22,7.522336207577928e-16,3.6194920626208244e-06,9.398668660453731e-05,3.6188594357489445e-06,9.398659247294055e-05,3.347619024647803e-11,6.065540655174264e-11,6.326261196479425e-10
2.6874322756320814e-09,0.20524629614203793,3.76,0.0,0.5270018612934803,0.9999960622351193,3.5084835288070595e-22,1.0544759283463652e-15,3.9384024422406705e-06,0.00010226762007819891,3.937653429294073e-06,0.00010226750862703577,4.1633820726511095e-11,6.981734241015196e-11,7.490118921205188e-10
2.905068407351901e-09,0.20524661760019247,3.76,0.0,0.526993261631305,0.9999957434379776,5.5972837314268e-22,1.4397605786701251e-15,4.257307007126455e-06,0.00011054837768861915,4.256431789821245e-06,0.0001105482474563476,5.0876835307005155e-11,7.935543621510629e-11,8.752158654480629e-10
3.122704539071721e-09,0.20524693905184427,3.76,0.0,0.5269846621508139,0.9999954246550071,8.633340553007593e-22,1.9220623896474497e-15,4.576205756649853e-06,0.0001188289594303374,4.575194517432803e-06,0.00011882880895545229,6.124072561879749e-11,8.92341594839194e-11,1.0112372949871083e-09
3.3656602218803444e-09,0.20524729789315008,3.76,0.0,0.5269750624307324,0.9999950688019125,1.3532756179809063e-21,2.5935999651454437e-15,4.932197969871619e-06,0.00012807268729837852,4.93102328775976e-06,0.0001280725124994808,7.417336558280248e-11,1.0062553218173862e-10,1.1746795182580321e-09
3.608615904688968e-09,0.2052476567263515,3.76,0.0,0.5269654629370842,0.9999947129664781,2.0558410092439524e-21,3.427390017031757e-15,5.288182934258893e-06,0.0001373161959822349,5.2868325764186904e-06,0.0001373159950380755,8.858194077257772e-11,1.123622186185836e-10,1.350354412810578e-09
3.851571587497591e-09,0.2052480155514481,3.76,0.0,0.5269558636698775,0.999994357148704,3.0391475828567926e-21,4.447665564591409e-15,5.64416064893801e-06,0.00014655948547431373,5.642622383549713e-06,0.00014655925656369498,1.0450136447099166e-10,1.2440925427186336e-10,1.5382609406252855e-09
4.094527270306215e-09,0.20524837436843976,3.76,0.0,0.5269462646291206,0.99999400134859,4.3865226173736784e-21,5.680345204882355e-15,6.000131113035433e-06,0.0001558025557670237,5.9983927092922185e-06,0.0001558022970687991,1.2196253151720544e-10,1.3673569306446823e-10,1.7383980628632662e-09
4.337482953114838e-09,0.20524873317732584,3.76,0.0,0.5269366658148222,0.9999936455661361,6.198637135260072e-21,7.15303423509069e-15,6.356094325677723e-06,0.00016504540685277497,6.354143553784878e-06,0.00016504511654584928,1.409928037877659e-10,1.4931412187805576e-10,1.9507647398010106e-09
4.580438635923462e-09,0.20524909197810617,3.76,0.0,0.5269270672269907,0.9999932898013421,8.595743177357065e-21,8.895023356656861e-15,6.712050285991563e-06,0.000174288038723979,6.709874917165644e-06,0.00017428771498730826,1.61616413705104e-10,1.6212025704812585e-10,2.1753599308801116e-09
4.823394318732085e-09,0.20524945077078044,3.76,0.0,0.5269174688656344,0.9999929340542081,1.1720042119479713e-20,1.0937287112655446e-14,7.067998993103773e-06,0.00018353045137304894,7.065586799571703e-06,0.00018353009238564034,1.8385480944387119e-10,1.7513259916173922e-10,2.4121825947626276e-09
5.066350001540709e-09,0.2052498095553483,3.76,0.0,0.5269078707307621,0.9999925783247335,1.5738204821254744e-20,1.331248343947954e-14,7.423940446141317e-06,0.0001927726447923991,7.421279201139474e-06,0.00019277224873331112,2.0772696914463208e-10,1.8833211884346057e-10,2.6612316893304968e-09
5.309305684349332e-09,0.20525016833180937,3.76,0.0,0.5268982728223821,0.9999922226129188,2.0844038045324084e-20,1.6054953830308594e-14,7.779874644231286e-06,0.00020201461897444527,7.776952122004634e-06,0.0002020141840227876,2.3324968888486976e-10,2.0170196878189292e-10,2.9225061716581383e-09
5.552261367157956e-09,0.2052505271001634,3.76,0.0,0.5268886751405025,0.9999918669187635,2.7261284105629004e-20,1.9200723201189554e-14,8.135801586500897e-06,0.0002112563739116046,8.13260556230212e-06,0.00021125589824653822,2.6043783722234263e-10,2.1522722918521314e-10,3.1960049980016277e-09
5.795217049966579e-09,0.20525088586040993,3.76,0.0,0.5268790776851322,0.9999915112422677,3.5246551048770704e-20,2.278749932715141e-14,8.491721272077499e-06,0.0002204979095962959,8.488239522166123e-06,0.0002204973913970329,2.893045753313122e-10,2.2889468764547997e-10,3.4817271238081817e-09
6.0381727327752025e-09,0.20525124461254882,3.76,0.0,0.5268694804562797,0.9999911555834312,4.509237876945553e-20,2.6854672247733148e-14,8.84763370008857e-06,0.0002297392260209391,8.843854001730088e-06,0.00022973866346674295,3.1986154999041416e-10,2.426926461513332e-10,3.779671503725802e-09
6.281128415583826e-09,0.20525160335657955,3.76,0.0,0.5268598834539531,0.9999907999422539,5.713044454159744e-20,3.1443313875624605e-14,9.203538869661727e-06,0.00023898032317795566,9.1994490011267e-06,0.000238979714448141,3.5211906639329123e-10,2.5661074827714345e-10,4.089837091602773e-09
6.5240840983924495e-09,0.20525196209250188,3.76,0.0,0.5268502866781609,0.9999904443187357,7.173490655872746e-20,3.659617770576211e-14,9.559436779924711e-06,0.0002482212010597686,9.555024520487909e-06,0.0002482205443337013,3.8608624295578026e-10,2.706398243752802e-10,4.4122228404828205e-09
6.767039781201073e-09,0.20525232082031547,3.76,0.0,0.526840690128912,0.9999900887128765,8.932588307758112e-20,4.235769846429943e-14,9.915327430005392e-06,0.000257461859658802,9.910580559944913e-06,0.0002574611531158991,4.217711481182887e-10,2.847717547734687e-10,4.746827702603524e-09
7.0099954640096964e-09,0.20525267954002,3.76,0.0,0.5268310938062142,0.9999897331246762,1.1037306684642903e-19,4.87739916815391e-14,1.0271210819031776e-05,0.0002667022989674818,1.0266117119628165e-05,0.0002667015407872117,4.591809204289544e-10,2.9899934969166067e-10,5.093650629398297e-09
7.25295114681832e-09,0.2052530382516151,3.76,0.0,0.5268214977100764,0.9999893775541349,1.3539947584780543e-19,5.5892853262793126e-14,1.0627086946131998e-05,0.000275942518978235,1.0621634199667377e-05,0.0002759417073401173,4.983218745764201e-10,3.1331624320929225e-10,5.452690571498229e-09
7.495906829626943e-09,0.2052533969551004,3.76,0.0,0.5268119018405069,0.9999890220012521,1.6498534085818185e-19,6.376375909624836e-14,1.0982955810434322e-05,0.0002851825196834902,1.0977131800191504e-05,0.0002851816527670956,5.391995956959194e-10,3.27716798959092e-10,5.8239464787320566e-09
7.98181819524419e-09,0.20525411433774057,3.76,0.0,0.5267927107811062,0.9999883109484624,2.404670627978333e-19,8.196800473395992e-14,1.1694671747159007e-05,0.0003036618631472279,1.1688068563206621e-05,0.0003036608802131969,6.261845007795225e-10,3.5674953029710586e-10,6.603101983900447e-09
8.419138424299711e-09,0.20525475995437809,3.76,0.0,0.526775439602594,0.9999876710613435,3.3113160044496673e-19,1.0145454235526023e-13,1.233519124269986e-05,0.0003202925221638609,1.2327845031257105e-05,0.0003202914285886033,7.104545096056752e-10,3.8312074816251985e-10,7.346109987551826e-09
8.856458653355233e-09,0.20525540554473487,3.76,0.0,0.5267581691582945,0.9999870312314368,4.486476556008973e-19,1.2422389614072345e-13,1.2975687193224307e-05,0.000336922470512994,1.296755838765023e-05,0.0003369212603991157,8.00413061736432e-10,4.0970081656836464e-10,8.128681349280543e-09
9.293778882410755e-09,0.20525605110880885,3.76,0.0,0.5267408994482564,0.9999863914587426,5.990300356043021e-19,1.506253035537628e-13,1.361615959365312e-05,0.0003535517081505215,1.3607208633111145e-05,0.0003535503756009276,8.960754041571407e-10,4.364741897290903e-10,8.950809915471696e-09
